268,"AO Research Institute, Clavadelerstrasse, CH7270 Davos Platz, Switzerland.",2004
269,"AO Research Institute, Interface Biology, Clavadelerstrasse, CH7270 Davos Platz, Switzerland. llinos.harris@aofoundation.org",2004
270,"Section of Neuroradiology, Department of Radiology, Geneva University Hospital, Switzerland. ohta@frontier.kyoto-u.ac.jp",2004
271,"Institute for Frontier Medical Sciences, Kyoto University, Kyoto, Japan. iwata@frontier.kyoto-u.ac.jp",2004
272,"Department of Obstetrics and Gynaecology, Ealing Hospital NHS Trust, Middlesex, London, UK.",2004
273,"Laboratory for Analytical Chemistry, Faculty of Pharmaceutical Sciences, Ghent University, Gent, Belgium. linda.thienpont@ugent.be",2004
274,"Laboratory for Analytical Chemistry, Faculty of Pharmaceutical Sciences, University of Ghent, Belgium. linda.thienpont@rug.ac.be",2003
275,"Laboratory for Analytical Chemistry, Faculty of Pharmaceutical Sciences, Ghent University, Gent, Belgium. linda.thienpont@rug.ac.be",2003
276,"KRAUTH medical KG (GmbH & Co), Hamburg, Germany. stefan.widensohler@krauth.de",2004
277,"SurModics Inc, Eden Prairie, Minnesota 55344, USA. lduran@surmodics.com",2004
278,"The Lewin Group, Quintile Scotland Limited, Heriot-Watt University Research Park, Edinburgh, UK. amcraig@quintiles.com",2004
279,"Wittenburg bv, Nijkerkerveen, The Netherlands. info@wittenburgbv.nl",2004
280,"Consultant Cardiovascular Surgeon, Numune Training and Research Hospital, Ankara, Turkey. sgunaydin@isnet.net.tr",2004
281,"Abbott Laboratories, Diagnostics Division, Department 9MS, Abbott Park IL 60046-6015, USA. david.cunningham@abbott.com",2004
282,"Eastman Kodak Company, Rochester, New York, USA. s.dhurjaty@IEEE.org",2004
283,"Scandaglia & Ryan, Chicago, IL, USA.",2004
284,"University of California, Irvine College of Medicine, Newport Beach, CA 92660, USA.",2004
285,"Clarigen, Inc., Carlsbad, CA 92008, USA.",2004
286,"Division of Cardiovascular Devices, University of Ottawa Heart Institute, Ottawa, Ontario, Canada.",2004
287,"Cardiovascular Devices Division, University of Ottawa Heart Institute, Ontario, Canada.",1997
288,"Cardiovascular Devices Division, University of Ottawa Heart Institute, Ontario, Canada.",1995
289,"Cardiovascular Devices Division, University of Ottawa Heart Institute, Ontario, Canada.",1995
290,"Department of Bioengineering, University of Washington, Seattle, Washington 98195, USA.",2004
291,"National Standards Authority of Ireland, Glasnevin, Dublin, Ireland. john.odwyer@nsai.ie",2004
292,"Medical Device Department, National Standards Authority of Ireland, Glasnevin, Dublin 9, Ireland. john.odwyer@nsai.ie",2002
293,"PA Consulting Group, Melbourne, UK. innovation@paconsulting.com",2004
294,"CEA/DSV/DRM/GIDTIP, Route du Panorama, 92265 Fontenay-aux-Roses, France.",2004
295,"STERIS Corporation, Mentor, Ohio 44060-1834, USA.",2000
296,"Department of Pediatrics A, Unit of Pediatric Infectious Diseases, Schneider Children's Medical Center of Israel, Tel Aviv, Israel. lgilat@clalit.org.il",2004
297,"Department of Radiology, University of Arizona College of Medicine, Tucson, Arizona, USA.",2004
298,"Department of Surgery and Urology, University of Melbourne, Austin Hospital, Level 8, HSB, Studley Road, Heidelberg, Victoria 3084, Australia. nayjay@ozemail.com.au",2004
299,"MedNova Ltd, Galway, Ireland. gcrowley@mednova.ie",2004
300,"Pera Innovation, Melton Mowbray, UK. ian.mckay@pera.com",2004
301,"Millipore Corp., Life Sciences Division, OEM Products, Danvers, Massachusetts 01921, USA. marshall_martin@millipore.com",2004
302,"NAMSA, Northwood, Ohio 43619, USA. dalbert@namsa.com",2004
303,"Glickman Urological Institute, Cleveland Clinic Foundation, 9500 Euclid Avenue, Cleveland, OH 44195, USA.",2004
304,"Division of Cardiovascular Medicine, Department of Medicine, Brigham and Women's Hospital, Tower 3B, 75 Francis Street, Boston, MA 02115, USA. fresnic@partners.org",2004
305,"Department of Environmental Health Sciences, Medical University of Warsaw, Banacha 1, str. 02-097, Warsaw, Poland. grzes@farm.amwaw.edu.pl",2004
306,"Department of Environmental Health Sciences, University of Medicine, Warsaw, Poland.",1997
307,"Departments of Anaesthesia and Intensive Care, Cairns Base Hospital, James Cook University, Cairns, Queensland.",2004
308,"IVD-Consulting, Marburg, Germany. f.dati@t-online.de",2004
309,"IVD-Consulting, Marburg, Germany. f.dati@t-online.de",2003
310,"Department of Bioengineering, Rice University, P.O. Box 1892, MS 142, Houston, TX 77251-1892, USA.",2004
311,"Faculty of Electrical Engineering, Laboratory of Metrology and Quality, University of Ljubljana, Trzaska 25, 1000 Ljubljana, Slovenia. igor.pusnik@fe.uni-lj.si",2004
312,"Department of Pathology, University Medical Centre Utrecht, P.O. Box 85500, 3508 GA Utrecht, The Netherlands. p.g.j.nikkels@azu.nl",2004
313,"First Department of Internal Medicine, University of Mainz, Langenbeckstrasse 1, 55101 Mainz, Germany. dr_schimanski@yahoo.de",2004
314,"Jessop Wing, Sheffield Teaching Hospitals, UK.",2004
315,"Department of Orthopaedics, Vejle Hospital, Vejle, Denmark. lilsor@gs.vejleamt.dk",2004
316,"Oregon Health and Science University School of Nursing, Klamath Falls, USA.",2004
317,"Department of Emergency Medicine, New York-Presbyterian Hospital, Columbia University College of Physicians and Surgeons, New York, NY 10032, USA. pg2014@columbia.edu",2004
318,"Department of Oral Biology and Maxillofacial Pathology, Medical College of Georgia, School of Dentistry, Augusta, Georgia 30912-1126, USA. gschuste@mail.mcg.edu",2004
319,"Department of Physical Chemistry, Abo Akademi University, Porthansgatan 3-5, 20500 Turku, Finland. sami.areva@utu.fi",2004
320,"Section of Cardiology, Dartmouth-Hitchcock Medical Center, One Medical Center Dr, Lebanon, NH 03756-0001, USA. aaron.v.kaplan@hitchcock.org",2004
321,"Department of Radiology and MGH Center for Biomarkers in Imaging, Massachusetts General Hospital, 15 Parkman St, WACC 515, Boston, MA 02114, USA. smith.john@mgh.harvard.edu",2003
322,"Department of Radiology, Massachusetts General Hospital, Boston, MA 02114, USA. smith.john@mgh.harvard.edu",2002
323,"Massachusetts General Hospital, Boston, MA, USA.",2002
324,"Massachusetts General Hospital, USA.",2002
325,"Department of Radiology, Massachusetts General Hospital, 32 Fruit St., Boston, MA 02114, USA.",2001
326,"Department of Radiology, Massachusetts General Hospital, 55 Fruit St, Boston, MA 02114, USA. smith.john@mgh.harvard.edu",2001
327,"Department of Radiology, Massachusetts General Hospital, Boston 02114, USA. smith.john@mgh.harvard.edu",2000
328,"Department of Radiology, Massachusetts General Hospital and Harvard University School of Medicine, Boston 02114, USA.",1999
329,"Massachusetts General Hospital and Harvard University School of Medicine, Boston 02114, USA.",1999
330,"Department of Radiology, Massachusetts General Hospital, Boston 02114, USA.",1999
331,"UK Medical Devices Agency, Hannibal House, Elephant and Castle, London SE1 6TQ, UK. mail@medical-devices.gov.uk",2001
332,"Institute for Biodiagnostics, National Research Council Canada, Winnipeg, Canada. fmirrashed@ottawahospital.on.ca",2004
333,"BalaPharm International, Grafton, Massachusetts, USA.",2004
334,"Medical Science Building, Room C-636, 185 S. Orange Avenue, Newark NJ 07103, USA. kaplanjb@umdnj.edu",2004
335,"Department of Mechanical and Industrial Engineering, University of Illinois at Urbana-Champaign, Urbana, Illinois 61801, USA.",2004
336,"Wireless EMC Center, University of Oklahoma, Norman, Oklahoma 73019-1016, USA. hgrant@ou.edu",2004
337,"School of Pharmacy, The Queen's University of Belfast, Medical Biology Centre, 97 Lisburn Road, Belfast BT9 7BL, Northern Ireland, UK.",2004
338,"Motorola Labs, 8000 West Sunrise Blvd., Ft. Lauderdale, FL 33324, USA. ejm037@motorola.com",2004
339,"Motorola Florida Research Labs, Ft. Lauderdale 33324, USA. ejm037@email.mot.com",2002
340,"Biomedical Engineering Center, The Ohio State University, Columbus, Ohio 43210, USA. lee@bme.ohio-state.edu",2004
341,"Internal Medicine, Jackson Memorial Hospital, University of Miami, Miami, FL, USA.",2004
342,"Department of Intensive Care, Erasme Hospital, Free University of Brussels, Brussels, Belgium.",2004
343,"L'Oréal Research and Development, Chevilly-Larue, France. glerebour@rd.loreal.com",2004
344,"Medical Microbiology, Dermatology and Infection, Lund University, Lund, Sweden.",2004
345,"Northwestern Memorial Hospital, Chicago, IL, USA.",2004
346,"Laboratoire de Recherche sur les Biomatériaux et les Biotechnologies, Université du Littoral-Côte d'Opale, INSERM IR2 Bassin Napoléon BP 120, F-62327 Boulogne-sur-mer, France.",2004
347,"Jewish Hospital Cardiothoracic Surgical Research Institute, University of Louisville, 500 South Floyd St, Room 118, Department of Surgery, University of Louisville, Louisville, KY 40202, USA. sckoen01@athena.louisville.edu",2004
348,"Milwaukee County Medical Examiner's Office, Milwaukee, WI, USA.",2004
349,"Pfizer Kalamazoo, MI 49007, USA. paul.j.pagano@pfizer.com",2004
350,"MEDTAP International, Inc., Seattle, WA 98121, USA. Shikiar@medtap.com",2004
351,"Veterans Affairs (VA) National Center for Patient Safety, Ann Arbor, Michigan, USA. John.Gosbee@med.va.gov",2004
352,"Department of Infectious Diseases, University of Sydney, Sydney, NSW 2006, Australia.",2004
353,"Department of Cariology/Endodontology/Pedodontology, Academic Centre for Dentistry Amsterdam, Amsterdam, The Netherlands. c.van.loveren@acta.nl",2004
354,"Keck Graduate Institute, 535 Watson Dr., Claremont, CA 91711, USA. kevin_scanlon@kgi.edu",2004
355,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram, India.",2004
356,"Department of Orthopedics, University of Muenster, Albert-Schweitzer-Str. 33, 48149 Muenster, Germany. goshegg@uni-muenster.de",2004
357,"Robert Koch-Institut, Berlin, Germany.",2004
358,"University of Virginia, USA.",1999
359,"St. Elisabeth Hospital, Department of Anaesthesiology, Tilburg, The Netherlands. g.noordergraaf@elisabeth.nl",2004
360,"Department of Chemical Engineering, University of Nebraska, Lincoln, NE 68588-0643, USA.",2004
361,"Department of Oral and Maxillofacial Surgery, University of Erlangen-Nuremberg, Glueckstrasse 11, Erlangen D-91054, Germany. andreas.schlegel@mkg.imed.uni-erlangen.de",2004
362,"Center for Applied Polymer Research, and Department of Macomolecular Science, Case Western Reserve University, Cleveland, Ohio 44106, USA.",2004
363,"Department of Pathology, Case Western Reserve University, Cleveland, Ohio 44106.",1988
364,"National Research Council of Canada, Integrated Manufacturing Technologies Institute, London, Ontario, Canada N6G 4X8.",2004
365,"Research, Development and Engineering, Bausch & Lomb Inc., 1400 N. Goodman Street, Rochester, NY 14609, USA. x.michael.liu@bausch.com",2004
366,"IMPACT - the Injury Prevention Centre of Children's Hospital, Winnipeg, Manitoba.",2004
367,"Vanguard Medical Concepts, Inc., Lakeland, Fla, USA.",2004
368,"Department of Medicine, Infectious Diseases Section, Veterans Affairs Medical Center, 2002 Holcombe Boulevard, Houston, TX 77030, USA. trautner@bcm.tmc.edu",2004
369,"Center for Prostheses Infection, Infectious Disease Section, Baylor College of Medicine, 1333 Moursund Avenue, Suite A221, Houston, TX 77030, USA.",2002
370,"Center for Prostheses Infection, Infectious Disease Section, and Division of Plastic Surgery, Veterans Affairs Medical Center and Baylor College of Medicine, Houston, Texas 77030, USA. rdarouiche@aol.com",2002
371,"Infectious Disease Section and Center for Prostheses Infection, Veterans Affairs Medical Center and Baylor College of Medicine, Houston, TX 77030, USA. rdarouiche@aol.com",2001
372,"Department of Medicine, Baylor College of Medicine, Houston, Texas, USA.",1998
373,"Department of Medicine, Baylor College of Medicine and Veterans Affairs Medical Center, Houston, Texas 77030, USA.",1998
374,"Department of Medicine, Baylor College of Medicine, Houston, TX, USA.",1998
375,"Centre for Research on Environmental Microbiology (CREM), Faculty of Medicine, University of Ottawa 451 Smyth Road, Ottawa, Ont. K1H 8M5, Canada. ssattar@uottawa.ca",2004
376,"Centre for Research on Environmental Microbiology, University of Ottawa, Faculty of Medicine, Ottawa, Canada.",2002
377,"Centre for Research on Environmental Microbiology, Faculty of Medicine, University of Ottawa, and the Procter & Gamble Co, Cincinnati and Mason, Ohio, USA.",2002
378,"Lab. Bacteriology-Virology, Central Pharmacy For Hospitals, Paris 5 University, Assistance Publique des Hôpitaux de Paris, 7 rue du Fer à Moulin, F-75005 Paris, France.",2004
379,"Paris V University, Faculté des Sciences Pharmaceutiques & Biologiques de Paris, France.",1999
380,"Graduate School of Biomedical Engineering, University of New South Wales, Sydney NSW 2052, Australia.",2004
381,"Cooperative Research Centre for Eye Research and Technology, University of New South Wales, Sydney, NSW 2052, Australia.",2004
382,"Biomedical Materials Research Group, School of Pharmacy and Biomolecular Sciences, University of Brighton, Moulsecoomb, Brighton BN2 4GJ, UK.",2004
383,"Research and Development Group, Biocompatibles Ltd, Farnham, Surrey, UK. andrew_lewis@biocompatibles.co.uk",2000
384,"Biocompatibles Ltd., Farnham Business Park, Weydon Lane, Surrey, GU9 8QL, Farnham, UK",2000
385,"Department of Biocompatible Materials, Institute of Polymer Research Dresden and The Max Bergmann Center of Biomaterials Dresden, Biocompatible Materials, Hohe Str. 6, 01069 Dresden, Germany.",2004
386,"Institut für Polymerforschung Dresden e.V., Germany. cwern@argos.ipfdd.de",1999
387,"Department of Physiology and Pharmacology, Karolinska Institutet, Stockholm, Sweden. gighera@tin.it",2004
388,"Department of Plastic Surgery, Gent University Hospital, Belgium. stan.monstrey@rug.ac.be",2004
389,"U.S. Military Entrance Processing Command, Chicago, IL, USA.",2004
390,"Medical Oncology Service, University Hospital Nuestra Señora de Candelaria, 38010 Santa Cruz de Tenerife, Canary Islands, Spain. mmoralesg@comtf.es",2004
391,"Laboratoire d'Ingénierie des Systèmes Macromoléculaires, UPR9027, IBSM/CNRS, 31 Chemin Joseph Aiguier, 13402 Marseille Cedex 20, France.",2004
392,"Department of Pharmaceutical Sciences, University of Nottingham, UK.",1995
393,"Medical Service, Infectious Disease Section, Veterans Affairs Medical Center, Baylor College of Medicine, Houston, Texas 77030, USA.",2004
394,"Division of Infectious Diseases, Department of Internal Medicine, Southern Illinois University School of Medicine, Springfield, IL 62794-9636, USA.",2004
395,"Department of Internal Medicine, Southern Illinois University School of Medicine, Springfield 62794-9230, USA.",1995
396,"Department of Biomedical Engineering, Massachusetts General Hospital, Boston, MA, USA.",2004
397,"Department of Micro and Molecular Biology, Brigham Young University Provo, UT 84602, USA.",2004
398,"Technische Hygiene, Charité-Universitätsmedizin Berlin, Campus Benjamin Franklin, Hindenburgdamm 27, 12203 Berlin, Germany. birgit.zuehlsdorf@charite.de",2004
399,"Technical Hygiene, Universitätsklinikum Benjamin Franklin, Free University Berlin, Germany.",2002
400,"Department of Surgery, University of Miami School of Medicine, Miami, FL 33136, USA.",2004
401,"Dept. of Medicine at KS, Karolinska Institutet & SIS--Swedish Standards Institute, Stockhom, Sweden. gunnar.klein@sis.se",2004
402,"Laboratoire de Biochimie appliquée, Faculté de Pharmacie, Université Louis Pasteur, Illkirch, France. jm.lessinger@evc.net",2004
403,BUPA Dunedin Hospital.,2004
404,"Biomedical Engineering Program, University of Arizona, Tucson, Arizona 85724, USA.",2004
405,"Physiological Sciences Graduate Program, University of Arizona, Tucson, Arizona 85724, USA.",2001
406,"Department of Chemical Engineering, Massachusetts Institute of Technology, Building E25-342, Cambridge, Massachusetts 02139, USA. rlanger@mit.edu",2004
407,"US FDA, Center for Devices and Radiological Health, Rockville, Maryland 20857, USA.",1999
408,"Homerton College, Cambridge School of Health Studies.",2004
409,"Neonatal Intensive Care Unit, Miller Children's Hospital, Long Beach, California and Department of Pediatrics, University of California, Irvine, California.",2004
410,"Department of Neurology and Neurosurgery, Chiba Emergency Medical Center, Chiba; Japan.",2004
411,"Department of Neurological Surgery, Okayama University Medical School, Okayama, Japan - ksugiu@md.okayama-u.ac.jp.",2004
412,"Section of Neuroradiology, Department of Radiology, University Hospital of Geneva, Geneva, Switzerland. ksugiu@md.okayama-u.ac.jp",2003
413,"University of Kansas School of Medicine, USA. jlvacek@mac.md",2004
414,"Department of Obstetrics and Gynaecology, Swedish University of Agricultural Sciences, Centre for Reproductive Biology in Uppsala, Box 7039, 750 07. Karl.Ljungvall@og.slu.se",2004
415,"Department of Chemistry, Section of Organic Chemistry, Biochemistry and Natural Products, Laboratory of Biochemistry, University of Patras, 26 500 Patras, Greece.",2004
416,"Department of Chemistry, School of Medicine, University of Patras, Greece.",1997
417,"Department of Neurological Surgery, Keck School of Medicine, University of Southern California, Los Angeles, USA. gteitelbaum@onebox.com",2004
418,"Toxicology Research Task Group of the Phthalate Esters Panel of the American Chemistry Council, 1300 Wilson Blvd., Arlington, VA 22209, USA. richard.h.mckee@exxonmobile.com",2004
419,"AppTec Laboratory Services, Atlanta, GA, USA.",2004
420,"Office of Science and Technology, U.S. Food and Drug Administration, Rockville, Maryland, USA.",2004
421,"Center for Devices and Radiological Health, U.S. Food & Drug Administration, Rockville, MD 20850, USA.",1998
422,"Center for Cost and Outcomes Research, University of Washington, Seattle, WA 98103, USA. sramsey@u.washington.edu",1998
423,"Department of Neurology, University of Pittsburgh, Pittsburgh, Pennsylvania 15213, USA.",2004
424,"University of Wisconsin-Madison School of Pharmacy, Madison, Wisconsin, USA.",2004
425,"Mid Cheshire Hospital Trust, Crewe, Cheshire, UK.",2004
426,"ASI Products Inc., Billerica, USA. ssu@astp.com",2004
427,"Celestica, Stoke-on-Trent, UK. juldavi@celestica.com",2004
428,CH-8800 Thalwil/Svizzera Säumerstrasse 45.,2004
429,"Department of Anesthesiology and Intensive Care, Karolinska Hospital, Stockholm, Sweden. mats.wallin@labtek.ki.se",2004
430,"Columbia University, New York, NY 10032, USA. LS5@columbia.edu",2004
431,"School of Sociology, Faculty of Humanities, Languages & Social Sciences, University of the West of England, Bristol, UK. Julie.Kent@uwe.ac.uk",2004
432,"Cardiovascular Division, Brigham and Women's Hospital, Boston, Massachusetts 02115, USA. wmaisel@partners.org",2004
433,"Cardiac Arrhythmia Service, Cardiovascular Division, Department of Medicine, Brigham and Women's Hospital, Boston, MA, USA. wmaisel@partners.org",2003
434,"Medical Institute of General Hygiene and Environmental Health, University of Goettingen, Goettingen, Germany.",2004
435,"Department of Environmental Health, Occupational Health Program, Harvard School of Public Health, Boston, Massachusetts 02115, USA.",2004
436,"Department of Environmental Health, Occupational Health Program, Harvard School of Public Health, Boston, MA 02115, USA.",2003
437,"Department of Pathobiology and Laboratory Medicine, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27516, USA. tfischer@med.unc.edu",2004
438,"Institut für Molekulare Infektionsbiologie, D-97070 Würzburg, Germany.",2004
439,"Materials Science Institute, Swiss Federal Institute of Technology (EPFL), CH-1015, Lausanne, Switzerland. dawn.balazs@epfl.ch",2004
440,"Department of Mechanical Engineering, Centre for Biomedical Materials Applications and Technology (BIOMAT), National University of Singapore, Kent Ridge, Singapore 119260, Singapore.",2004
441,"Lehigh Valley Hospital, Allentown, PA 18105-1556, USA.",2004
442,"University of Utah School of Medicine, Salt Lake City 84132, USA.",2004
443,"School of Health Information Sciences, University of Texas, Houston TX, USA.",2004
444,"Center for Biomedical Research, Population Council, New York, NY 10021, USA.",2004
445,"Biomaterials Center, National Institute for Materials Science, 1-1 Namiki, Tsukuba, Ibaraki 305-0044, Japan. kajiyama.Tetsuto@nims.go.jp",2004
446,"Vascular Biology Program, Department of Surgery, Children's Hospital, Harvard Medical School, Boston, MA 02115, USA. donald.ingber@tch.harvard.edu",2004
447,"Division of Infectious Diseases, Department of Medicine, Case Western Reserve University, Cleveland, Ohio 44106, USA.",2004
448,"Keele University, Stoke on Trent. andy.spencer@nstaffsh.wmids.nhs.uk",2004
449,"Department of Mechanical Engineering, Queen's University, Kingston, Ontario, Canada. mcallist@me.queensu.ca",2004
450,"Bioengineering Center (CEBIO), Higher Technical University, José Antonio Echeverría, Cira Garcia Hospital, Playa, Havana, Cuba.",2004
451,"Department of Biomedical Engineering, Virginia Commonwealth University, Richmond, Virginia 23298, USA. xzhao@vcu.edu",2004
452,"Department of Public Health Sciences, University of Alberta, Edmonton, Alberta, Canada. cindy.jardine@ualberta.ca",2003
453,"Joslin Center for Diabetes, Morton Plant Mease Healthcare, Clearwater, Florida 33756, USA.",2003
454,"Insall Scott Kelly Institute for Orthopaedics and Sports Medicine, New York, NY 10003, USA.",2003
455,"Donawa & Associates Ltd., Via Fonte di Fauno 22, I-00153 Rome, Italy. donawa@srd.it",2003
456,donawa@srd.it,2003
457,"Donawa and Associates Ltd, an Aventor Partner, Via Fonte di Fauno 22, I-00153 Rome, Italy. donawa@srd.it",2002
458,donawa@srd.it,2002
459,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it www.donawa.com",2000
460,"Donawa and Associates Ltd., Rome, Italy. donawa@srd.it",1999
461,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1999
462,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1998
463,"Donawa and Associates Ltd., Rome, Italy. donawa@srd.it",1998
464,"Donawa and Associates Ltd., Rome, Italy. donawa@srd.it",1998
465,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1998
466,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1998
467,"Donawa and Associates Ltd., Rome, Italy. donawa@srd.it",1997
468,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1997
469,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1997
470,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1997
471,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1997
472,"Donawa and Associates Ltd, Rome, Italy. donawa@srd.it",1997
473,"Donawa and Associates Ltd, Rome, Italy.",1997
474,"Donawa and Associates Ltd. Rome, Italy.",1996
475,"Donawa and Associates Ltd., Rome, Italy.",1996
476,"Donawa and Associates Ltd., Rome, Italy.",1996
477,"Donawa and Associates Ltd., Rome, Italy.",1996
478,"Donawa and Associates Ltd., Rome, Italy.",1996
479,"Donawa and Associates Ltd., Rome, Italy.",1995
480,"Donawa and Associates Ltd., Rome, Italy.",1995
481,"Donawa and Associates Ltd., Rome, Italy.",1995
482,"Donawa and Associates Ltd., Rome, Italy.",1995
483,"Donawa and Associates Ltd., Rome, Italy.",1994
484,"Donawa and Associates Ltd., Rome, Italy.",1994
485,"Department of Microbiology, University of Minnesota Medical School, Minneapolis, Minnesota 55455, USA.",2003
486,"Center for Devices and Radiological Health, Food and Drug Administration, 1350 Piccard Drive, Rockville, MD 20850, USA. rxk@cdrh.fda.gov",2003
487,"Center for Devices and Radiological Health, Food, and Drug Administration, Rockville, Maryland 20850, USA.",2000
488,"School of Business, Faculty of Engineering, National University of Singapore, Singapore.",2003
489,"Laboratory for Biomedical Engineering, Department of Mechanical Engineering, National University of Singapore, 5 Lower Kent Ridge Road, Singapore 119074.",2001
490,"Department of Chemical and Biological Engineering, University of Wisconsin-Madison, Madison, Wisconsin 53706, USA.",2003
491,"Hospitals of Funen, Denmark. mbr@health-telematics.dk",2003
492,"Departments of Microbiology, Miami University, 40 Pearson Hall, Oxford, OH 45056, USA.",2003
493,"Departments of Microbiology, Miami University, 40 Pearson Hall, Oxford, OH 45056, USA.",2003
494,"Departments of Botany, Miami University, 40 Pearson Hall, Oxford, OH 45056, USA.",2003
495,"Departments of Microbiology, Miami University, 40 Pearson Hall, Oxford, OH 45056, USA.",2003
496,"Laboratoire Polymères, Colloïdes et Interfaces (UMR CNRS 6120), Université du Maine, Avenue O. Messiaen, 72085 Le Mans, France. fabienne.poncin-epaillard@univ-lemans.fr",2003
497,"Institute for Frontier Medical Sciences, Kyoto University, 53 Kawahara-cho, Shogoin, Sakyo-ku, Kyoto 606-8507, Japan.",2003
498,"Engineering Design Centre, Department of Engineering, University of Cambridge, Trumpington Street, Cambridge CB2 1PZ, UK. jrw38@cam.ac.uk",2003
499,"Institute for Transfusion Medicine (Tissue Bank), University Hospital Charité, Berlin, Germany. axel.pruss@charite.de",2003
500,"Mayo Clinic and Mayo Medical School, USA.",2003
501,"Department of Mechanical and Industrial Engineering, University of Toronto, Toronto, Ontario, Canada. vicente@mie.utoronto.ca",2003
502,"Boundary Layer Wind Tunnel Laboratory, University of Western Ontario, London, Ontario, Canada. hmh@blwtl.uwo.ca",2003
503,"Angelo e Angela Valenti Centre of Health Economics (CESAV), Mario Negri Institute for Pharmacological Research, Bergamo, Italy.",2003
504,"Department of Materials Engineering, The University of Tokyo, Hongo, Bunkyo-ku, Tokyo 113-8656, Japan. ishihara@bmw.t.u-tokyo.ac.jp",2003
505,"Biosurface Engineering Technologies, Inc., 387 Technology Drive, College Park, Maryland 20742-3371, USA.",2003
506,"Plastikkirurgiska Kliniken, Stockholm, Sweden.",2003
507,"National Agency for Medicines, Medical Devices Department, PO Box 55, FIN-00301 Helsinki, Finland.",2003
508,"Medical Devices Department, National Agency for Medicines, Helsinki, Finland. harri.sievanen@nam.fi",2003
509,"National Centre for Medical Devices, Helsinki, Finland.",1995
510,"Faculty of Engineering, Chiba University, 1-33 Yayoi-cho, Inage-ku, Chiba 263-8522, Japan. shin-s@oyama-ct.ac.jp",2003
511,"Department of Applied Chemistry, Tokyo Metropolitan University, 1-1 Minami-osawa, Hachioji, Tokyo 192-0397, Japan. kawakami-hiroyoshi@c.metro-u.ac.jp",2003
512,"Wound Care, Doncaster Royal Infirmary, Doncaster.",2003
513,"School of Nursing, University of California-San Francisco, Box 0610, San Francisco, CA 94143-0610, USA.",2003
514,"Department of Physiological Nursing, School of Nursing, University of California, San Francisco, USA.",1995
515,alice@alicemccarthy.com,2003
516,"Department of Surgery, Southern California Permanente Medical Group, Kaiser Permanente Bellflower Medical Center, Bellflower, California 90706, USA. John.H.Crabtree@kp.org",2003
517,"General Surgery Devices Branch (GSDB),Division of General, Restorative and Neurological Devices,Office of Device Evaluation (ODE),Center for Devices and Radiological Health,Food and Drug Administration, Rockville, Maryland, USA. nro@cdrh.fda.gov",2003
518,"University of Glamorgan, Wales.",2003
519,University of Glamorgan.,2002
520,"Pendragon Medical AG, Hagenholzstrasse 81a, CH-8050 Zürich, Switzerland. scheffler@art-of-technology.ch",2003
521,"Permabond, Eastleigh, UK. martin.fakley@permabond.com",2003
522,"SurModics Inc., 9924 West 74 Street, Eden Prairie, Minnesota 55344-3523, USA. aanderson@surmodics.com",2003
523,"SurModics, Inc., Eden Prairie, Minnesota, USA.",2002
524,"DuPont Engineering Polymers, DuPont (UK) Ltd., Hemel Hempstead, UK. markyoung@gbr.dupont.com",2003
525,"Division of Ophthalmic and ENT Devices, Office of Device Evaluation, Center for Devices and Radiological Health, Food and Drug Administration, 9200 Corporate Boulevard, HFZ-460, Rockville, MD 20850, USA. bad@cdrh.fda.gov",2003
526,"Doyen Medipharm Ltd, Barton, UK. noel@doyenmedipharm.co.uk",2003
527,gtomlinson@prtm.com,2003
528,gtomlinson@prtm.com,2003
529,"Department of Microbiology, Faculty of Medicine, University of Extremadura, Badajoz, Spain.",2003
530,"Department of Plastic and Reconstructive Surgery, University of Genoa, IST, National Cancer Institute Genoa, Largo Rosanna Benzi 10, 16132 Genoa, Italy. silviacic@yahoo.it",2003
531,"Outcomes Research, Pharmacia Japan, Tokyo, Japan. jim.doherty@pharmacia.com",2003
532,"Business Development Department, Borgess Medical Center, 1521 Gull Road, Kalamazoo, MI 49048, USA.",2003
533,"NAMSA, 2261 Tracy Road, Northwood, Ohio 43619, USA. pupman@namsa.com",2003
534,"Biomatech/NAMSA, Zone Industrielle de l'Islon, 115 rue Pasteur, F-38670 Chasse sur Rhône, France.",2003
535,"AST Products, Inc., Billerica, Massachusetts, USA.",2003
536,"Division of Experimental Pathology, Albany Medical College, New York 12208, USA.",1996
537,"Department of Surgery, Medical University Luebeck, Luebeck, Germany.",2003
538,"Division of Planning and Science, Department of Blood Purification Medical Devices, Toray Medical Co., Tokyo, Japan. Hisataka_Shoji@tmc.toray.co.jp",2003
539,"Japan Immunoresearch Laboratories, Takasaki, Japan. saniabadi@jimro.co.jp",2003
